PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_BIRTHDATE,PLAYER_COUNTRY,PLAYER_HEIGHT,PLAYER_WEIGHT,PLAYER_DRAFT_YEAR,PLAYER_DRAFT_ROUND,PLAYER_DRAFT_NUMBER,MISC_RANK_MIN,MISC_RANK_FGM,MISC_RANK_FGA,MISC_RANK_FG_PCT,MISC_RANK_FG3M,MISC_RANK_FG3A,MISC_RANK_FG3_PCT,MISC_RANK_FTM,MISC_RANK_FTA,MISC_RANK_FT_PCT,MISC_RANK_OREB,MISC_RANK_DREB,MISC_RANK_REB,MISC_RANK_AST,MISC_RANK_STL,MISC_RANK_BLK,MISC_RANK_TOV,MISC_RANK_PTS,MISC_RANK_EFF,PLAYER_NAME
1432,1992,00,1610612741,CHI,23.0,5,0,34.0,4,9,0.444,0,0,0.0,3,4,0.75,2,0,2,1,2,1,3,9,11,1969-10-17T00:00:00,USA,6-8,235,Undrafted,Undrafted,Undrafted,353,356,357,,244,333,,352,358,,360,346,349,364,333,280,358,356,354,Joe Courtney
1432,1992,00,1610612744,GOS,23.0,7,0,70.0,9,23,0.391,0,0,0.0,4,5,0.8,2,15,17,2,3,4,3,8,22,1969-10-17T00:00:00,USA,6-8,235,Undrafted,Undrafted,Undrafted,353,356,357,,244,333,,352,358,,360,346,349,364,333,280,358,356,354,Joe Courtney
1432,1992,00,0,TOT,23.0,12,0,104.0,13,32,0.406,0,0,0.0,7,9,0.778,4,15,19,3,5,5,6,17,33,1969-10-17T00:00:00,USA,6-8,235,Undrafted,Undrafted,Undrafted,353,356,357,,244,333,,352,358,,360,346,349,364,333,280,358,356,354,Joe Courtney
1432,1993,00,1610612756,PHX,24.0,33,1,168.0,40,78,0.513,0,0,0.0,23,32,0.719,14,13,27,9,3,6,10,23,103,1969-10-17T00:00:00,USA,6-8,235,Undrafted,Undrafted,Undrafted,308,282,284,,198,253,,276,275,,261,323,307,319,307,221,303,284,302,Joe Courtney
1432,1993,00,1610612749,MIL,24.0,19,0,177.0,27,70,0.386,2,3,0.667,9,15,0.6,14,15,29,6,7,6,11,21,65,1969-10-17T00:00:00,USA,6-8,235,Undrafted,Undrafted,Undrafted,308,282,284,,198,253,,276,275,,261,323,307,319,307,221,303,284,302,Joe Courtney
1432,1993,00,0,TOT,24.0,52,1,345.0,67,148,0.453,2,3,0.667,32,47,0.681,28,28,56,15,10,12,21,44,168,1969-10-17T00:00:00,USA,6-8,235,Undrafted,Undrafted,Undrafted,308,282,284,,198,253,,276,275,,261,323,307,319,307,221,303,284,302,Joe Courtney
1432,1995,00,1610612739,CLE,26.0,23,0,200.0,15,35,0.429,0,0,0.0,8,18,0.444,24,25,49,9,5,6,17,35,38,1969-10-17T00:00:00,USA,6-8,235,Undrafted,Undrafted,Undrafted,363,379,377,,301,366,,372,362,,299,353,339,354,367,292,352,380,367,Joe Courtney
1432,1996,00,1610612755,PHI,27.0,4,0,53.0,6,14,0.429,0,0,0.0,0,0,0.0,5,4,9,0,0,0,1,8,12,1969-10-17T00:00:00,USA,6-8,235,Undrafted,Undrafted,Undrafted,395,392,392,,303,369,,403,403,,355,404,387,427,427,403,407,394,406,Joe Courtney
1432,1996,00,1610612759,SAS,27.0,5,0,48.0,5,16,0.313,0,0,0.0,3,5,0.6,4,3,7,0,0,0,2,6,13,1969-10-17T00:00:00,USA,6-8,235,Undrafted,Undrafted,Undrafted,395,392,392,,303,369,,403,403,,355,404,387,427,427,403,407,394,406,Joe Courtney
1432,1996,00,0,TOT,27.0,9,0,101.0,11,30,0.367,0,0,0.0,3,5,0.6,9,7,16,0,0,0,3,14,25,1969-10-17T00:00:00,USA,6-8,235,Undrafted,Undrafted,Undrafted,395,392,392,,303,369,,403,403,,355,404,387,427,427,403,407,394,406,Joe Courtney
