PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_BIRTHDATE,PLAYER_COUNTRY,PLAYER_HEIGHT,PLAYER_WEIGHT,PLAYER_DRAFT_YEAR,PLAYER_DRAFT_ROUND,PLAYER_DRAFT_NUMBER,PLAYER_NAME
78124,1948,00,1610610032,PRO,26.0,55,,,292,802,0.364,,,,152,189,0.804,,,,125,,,,154,736,1923-06-10T00:00:00,USA,6-2,175,1949,1,1,Howie Shannon
78124,1949,00,1610612738,BOS,27.0,67,,,222,646,0.344,,,,143,182,0.786,,,,174,,,,148,587,1923-06-10T00:00:00,USA,6-2,175,1949,1,1,Howie Shannon
