PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_BIRTHDATE,PLAYER_COUNTRY,PLAYER_HEIGHT,PLAYER_WEIGHT,PLAYER_DRAFT_YEAR,PLAYER_DRAFT_ROUND,PLAYER_DRAFT_NUMBER,MISC_RANK_MIN,MISC_RANK_FGM,MISC_RANK_FGA,MISC_RANK_FG_PCT,MISC_RANK_FG3M,MISC_RANK_FG3A,MISC_RANK_FG3_PCT,MISC_RANK_FTM,MISC_RANK_FTA,MISC_RANK_FT_PCT,MISC_RANK_OREB,MISC_RANK_DREB,MISC_RANK_REB,MISC_RANK_AST,MISC_RANK_STL,MISC_RANK_BLK,MISC_RANK_TOV,MISC_RANK_PTS,MISC_RANK_EFF,PLAYER_NAME
426,1989,00,1610612748,MIA,23.0,63,9,884.0,122,262,0.466,0,1,0.0,54,87,0.621,93,136,229,25,25,28,68,171,298,1967-06-17T00:00:00,USA,6-10,270,Undrafted,Undrafted,Undrafted,240,232,234,,231,282,,235,222,,132,189,164,277,240,114,217,234,236,Terry Davis
426,1990,00,1610612748,MIA,24.0,55,17,996.0,115,236,0.487,1,2,0.5,69,124,0.556,107,159,266,39,18,28,36,129,300,1967-06-17T00:00:00,USA,6-10,270,Undrafted,Undrafted,Undrafted,230,240,248,,200,270,,210,180,,116,165,142,258,268,131,276,238,220,Terry Davis
426,1991,00,1610612742,DAL,25.0,68,67,2149.0,256,531,0.482,0,5,0.0,181,285,0.635,228,444,672,57,26,29,117,202,693,1967-06-17T00:00:00,USA,6-10,270,Undrafted,Undrafted,Undrafted,106,159,163,,240,231,,91,66,142.0,27,23,25,238,240,124,116,154,117,Terry Davis
426,1992,00,1610612742,DAL,26.0,75,74,2462.0,393,863,0.455,2,8,0.25,167,281,0.594,259,442,701,68,36,28,160,199,955,1967-06-17T00:00:00,USA,6-10,270,Undrafted,Undrafted,Undrafted,71,80,72,92.0,186,198,,103,72,141.0,15,25,27,228,203,119,59,96,103,Terry Davis
426,1993,00,1610612742,DAL,27.0,15,5,286.0,24,59,0.407,0,0,0.0,8,12,0.667,30,44,74,6,9,1,5,27,56,1967-06-17T00:00:00,USA,6-10,270,Undrafted,Undrafted,Undrafted,319,333,331,,247,333,,354,354,,253,297,292,350,312,341,364,340,318,Terry Davis
426,1994,00,1610612742,DAL,28.0,46,2,580.0,49,113,0.434,0,2,0.0,42,66,0.636,63,93,156,10,6,3,30,76,140,1967-06-17T00:00:00,USA,6-10,270,Undrafted,Undrafted,Undrafted,293,310,316,,283,295,,266,261,,161,231,211,347,340,312,295,305,298,Terry Davis
426,1995,00,1610612742,DAL,29.0,28,0,501.0,55,108,0.509,0,0,0.0,27,47,0.574,43,74,117,21,10,4,25,66,137,1967-06-17T00:00:00,USA,6-10,270,Undrafted,Undrafted,Undrafted,322,319,328,,301,366,,317,295,,223,274,265,326,330,319,327,325,311,Terry Davis
426,1997,00,1610612764,WAS,31.0,74,66,1705.0,127,256,0.496,0,1,0.0,69,119,0.58,209,271,480,30,41,24,56,193,323,1967-06-17T00:00:00,USA,6-10,270,Undrafted,Undrafted,Undrafted,159,242,255,,274,331,,218,194,,27,77,56,301,204,150,241,247,170,Terry Davis
426,1998,00,1610612764,WAS,32.0,37,34,578.0,49,92,0.533,0,0,0.0,28,38,0.737,50,89,139,10,11,3,16,79,126,1967-06-17T00:00:00,USA,6-10,270,Undrafted,Undrafted,Undrafted,251,284,302,,255,339,,259,268,,132,193,173,333,286,291,315,282,242,Terry Davis
426,2000,00,1610612743,DEN,34.0,19,1,225.0,12,25,0.48,0,0,0.0,9,22,0.409,24,29,53,7,1,1,5,34,33,1967-06-17T00:00:00,USA,6-10,270,Undrafted,Undrafted,Undrafted,359,383,397,,295,368,,370,349,,282,352,337,372,416,374,395,384,366,Terry Davis
