PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_BIRTHDATE,PLAYER_COUNTRY,PLAYER_HEIGHT,PLAYER_WEIGHT,PLAYER_DRAFT_YEAR,PLAYER_DRAFT_ROUND,PLAYER_DRAFT_NUMBER,MISC_RANK_MIN,MISC_RANK_FGM,MISC_RANK_FGA,MISC_RANK_FG_PCT,MISC_RANK_FG3M,MISC_RANK_FG3A,MISC_RANK_FG3_PCT,MISC_RANK_FTM,MISC_RANK_FTA,MISC_RANK_FT_PCT,MISC_RANK_OREB,MISC_RANK_DREB,MISC_RANK_REB,MISC_RANK_AST,MISC_RANK_STL,MISC_RANK_BLK,MISC_RANK_TOV,MISC_RANK_PTS,MISC_RANK_EFF,PLAYER_NAME
435,1994,00,1610612744,GOS,24.0,49,18,1017.0,180,340,0.529,2,14,0.143,76,146,0.521,108,170,278,37,22,52,84,124,438,1971-02-06T00:00:00,USA,6-11,232,1994,1,11,226,188,199,,232,224,,195,156,,92,147,123,276,260,63,173,197,200,Carlos Rogers
435,1995,00,1610612761,TOR,25.0,56,18,1043.0,178,344,0.517,3,21,0.143,71,130,0.546,80,90,170,35,25,48,61,87,430,1971-02-06T00:00:00,USA,6-11,232,1994,1,11,233,199,214,,235,220,,216,189,,139,255,213,290,252,68,234,206,228,Carlos Rogers
435,1996,00,1610612761,TOR,26.0,56,3,1396.0,212,404,0.525,25,66,0.379,102,170,0.6,120,184,304,37,42,69,53,140,551,1971-02-06T00:00:00,USA,6-11,232,1994,1,11,189,163,182,,153,168,,156,140,,87,141,123,273,187,40,237,166,163,Carlos Rogers
435,1997,00,1610612761,TOR,27.0,18,0,351.0,45,87,0.517,0,1,0.0,18,32,0.563,34,31,65,16,9,8,13,34,108,1971-02-06T00:00:00,USA,6-11,232,1994,1,11,333,326,336,,274,306,,338,333,,250,340,322,338,338,262,354,331,329,Carlos Rogers
435,1997,00,1610612757,POR,27.0,3,0,25.0,2,4,0.5,0,1,0.0,0,0,0.0,1,1,2,2,1,0,1,1,4,1971-02-06T00:00:00,USA,6-11,232,1994,1,11,333,326,336,,274,306,,338,333,,250,340,322,338,338,262,354,331,329,Carlos Rogers
435,1997,00,0,TOT,27.0,21,0,376.0,47,91,0.516,0,2,0.0,18,32,0.563,35,32,67,18,10,8,14,35,112,1971-02-06T00:00:00,USA,6-11,232,1994,1,11,333,326,336,,274,306,,338,333,,250,340,322,338,338,262,354,331,329,Carlos Rogers
435,1998,00,1610612757,POR,28.0,2,0,8.0,2,2,1.0,0,0,0.0,1,4,0.25,0,1,1,1,0,0,0,2,5,1971-02-06T00:00:00,USA,6-11,232,1994,1,11,424,404,422,,255,339,,403,380,,415,409,417,385,401,376,426,407,411,Carlos Rogers
435,1999,00,1610612745,HOU,29.0,53,15,1101.0,170,324,0.525,1,14,0.071,81,137,0.591,98,177,275,42,14,34,63,77,422,1971-02-06T00:00:00,USA,6-11,232,1994,1,11,232,204,238,,247,223,,191,164,,112,180,152,282,312,108,219,215,215,Carlos Rogers
435,2000,00,1610612745,HOU,30.0,39,0,547.0,75,110,0.682,0,1,0.0,29,52,0.558,48,91,139,9,10,18,17,33,179,1971-02-06T00:00:00,USA,6-11,232,1994,1,11,313,294,334,,295,335,,297,277,,211,268,255,367,323,185,348,301,276,Carlos Rogers
435,2001,00,1610612754,IND,31.0,22,1,169.0,24,43,0.558,1,6,0.167,10,19,0.526,14,24,38,3,5,6,5,17,59,1971-02-06T00:00:00,USA,6-11,232,1994,1,11,375,363,383,,245,258,,366,354,,333,362,362,411,372,298,400,366,361,Carlos Rogers
