PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_BIRTHDATE,PLAYER_COUNTRY,PLAYER_HEIGHT,PLAYER_WEIGHT,PLAYER_DRAFT_YEAR,PLAYER_DRAFT_ROUND,PLAYER_DRAFT_NUMBER,PLAYER_NAME
76264,1948,00,1610610029,JET,29.0,54,,,176,638,0.276,,,,90,125,0.72,,,,136,,,,145,442,1920-05-11T00:00:00,USA,6-4,185,Undrafted,Undrafted,Undrafted,Price Brookfield
76264,1949,00,1610612758,ROC,30.0,7,,,11,23,0.478,,,,12,13,0.923,,,,1,,,,7,34,1920-05-11T00:00:00,USA,6-4,185,Undrafted,Undrafted,Undrafted,Price Brookfield
