PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_BIRTHDATE,PLAYER_COUNTRY,PLAYER_HEIGHT,PLAYER_WEIGHT,PLAYER_DRAFT_YEAR,PLAYER_DRAFT_ROUND,PLAYER_DRAFT_NUMBER,MISC_RANK_MIN,MISC_RANK_FGM,MISC_RANK_FGA,MISC_RANK_FG_PCT,MISC_RANK_FG3M,MISC_RANK_FG3A,MISC_RANK_FG3_PCT,MISC_RANK_FTM,MISC_RANK_FTA,MISC_RANK_FT_PCT,MISC_RANK_OREB,MISC_RANK_DREB,MISC_RANK_REB,MISC_RANK_AST,MISC_RANK_STL,MISC_RANK_BLK,MISC_RANK_TOV,MISC_RANK_PTS,MISC_RANK_EFF,PLAYER_NAME
924,1995,00,1610612766,CHH,24.0,42,8,621.0,76,189,0.402,33,83,0.398,46,60,0.767,8,35,43,112,16,0,63,79,231,1971-09-06T00:00:00,USA,6-2,182,1994,2,52,297,293,283,,134,145,,269,278,,368,334,347,162,301,393,226,280,304,Anthony Goldwire
924,1996,00,1610612766,CHH,25.0,33,9,580.0,62,154,0.403,36,82,0.439,30,40,0.75,3,35,38,94,19,1,41,58,190,1971-09-06T00:00:00,USA,6-2,182,1994,2,52,208,228,214,,90,106,13.0,219,235,,345,284,303,79,215,353,190,211,217,Anthony Goldwire
924,1996,00,1610612743,DEN,25.0,27,21,614.0,69,176,0.392,28,71,0.394,31,38,0.816,9,37,46,125,14,1,35,46,197,1971-09-06T00:00:00,USA,6-2,182,1994,2,52,208,228,214,,90,106,13.0,219,235,,345,284,303,79,215,353,190,211,217,Anthony Goldwire
924,1996,00,0,TOT,25.0,60,30,1194.0,131,330,0.397,64,153,0.418,61,78,0.782,12,72,84,219,33,2,76,104,387,1971-09-06T00:00:00,USA,6-2,182,1994,2,52,208,228,214,,90,106,13.0,219,235,,345,284,303,79,215,353,190,211,217,Anthony Goldwire
924,1997,00,1610612743,DEN,26.0,82,32,2212.0,269,636,0.423,63,164,0.384,150,186,0.806,40,107,147,277,86,7,85,149,751,1971-09-06T00:00:00,USA,6-2,182,1994,2,52,104,128,115,,64,76,32.0,116,129,41.0,234,239,243,47,62,271,185,126,140,Anthony Goldwire
924,2000,00,1610612743,DEN,29.0,20,0,200.0,30,80,0.375,9,34,0.265,13,17,0.765,1,11,12,34,9,0,15,13,82,1971-09-06T00:00:00,USA,6-2,182,1994,2,52,368,350,351,,184,184,,353,364,,417,395,401,288,336,399,355,351,362,Anthony Goldwire
924,2002,00,1610612759,SAS,31.0,10,0,52.0,5,18,0.278,2,8,0.25,0,2,0.0,0,3,3,3,3,0,2,5,12,1971-09-06T00:00:00,USA,6-2,182,1994,2,52,391,387,388,,218,232,,382,380,,416,396,405,387,379,390,380,386,399,Anthony Goldwire
924,2002,00,1610612764,WAS,31.0,5,0,34.0,4,7,0.571,1,1,1.0,4,5,0.8,0,3,3,1,0,0,4,1,13,1971-09-06T00:00:00,USA,6-2,182,1994,2,52,391,387,388,,218,232,,382,380,,416,396,405,387,379,390,380,386,399,Anthony Goldwire
924,2002,00,0,TOT,31.0,15,0,86.0,9,25,0.36,3,9,0.333,4,7,0.571,0,6,6,4,3,0,6,6,25,1971-09-06T00:00:00,USA,6-2,182,1994,2,52,391,387,388,,218,232,,382,380,,416,396,405,387,379,390,380,386,399,Anthony Goldwire
924,2003,00,1610612750,MIN,32.0,5,0,66.0,5,14,0.357,2,6,0.333,1,1,1.0,1,5,6,10,3,0,2,5,13,1971-09-06T00:00:00,USA,6-2,182,1994,2,52,396,396,396,,236,249,,413,425,,413,401,405,364,368,398,405,398,397,Anthony Goldwire
