PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_BIRTHDATE,PLAYER_COUNTRY,PLAYER_HEIGHT,PLAYER_WEIGHT,PLAYER_DRAFT_YEAR,PLAYER_DRAFT_ROUND,PLAYER_DRAFT_NUMBER,MISC_RANK_MIN,MISC_RANK_FGM,MISC_RANK_FGA,MISC_RANK_FG_PCT,MISC_RANK_FG3M,MISC_RANK_FG3A,MISC_RANK_FG3_PCT,MISC_RANK_FTM,MISC_RANK_FTA,MISC_RANK_FT_PCT,MISC_RANK_OREB,MISC_RANK_DREB,MISC_RANK_REB,MISC_RANK_AST,MISC_RANK_STL,MISC_RANK_BLK,MISC_RANK_TOV,MISC_RANK_PTS,MISC_RANK_EFF,PLAYER_NAME
2424,2002,00,1610612737,ATL,24.0,50,0,518.0,70,170,0.412,22,61,0.361,21,26,0.808,9,34,43,85,14,2,53,66,183,1978-09-16T00:00:00,USA,6-0,180,2002,1,28,308,290,289,,148,154,,321,331,,355,340,346,199,300,353,245,288,312,Dan Dickau
2424,2003,00,1610612737,ATL,25.0,23,0,143.0,21,49,0.429,3,10,0.3,4,6,0.667,4,12,16,18,9,0,13,22,49,1978-09-16T00:00:00,USA,6-0,180,2002,1,28,355,347,344,,181,197,,365,367,,370,373,374,276,295,398,319,352,359,Dan Dickau
2424,2003,00,1610612757,POR,25.0,20,0,151.0,16,49,0.327,7,20,0.35,7,8,0.875,3,7,10,20,8,0,13,22,46,1978-09-16T00:00:00,USA,6-0,180,2002,1,28,355,347,344,,181,197,,365,367,,370,373,374,276,295,398,319,352,359,Dan Dickau
2424,2003,00,0,TOT,25.0,43,0,294.0,37,98,0.378,10,30,0.333,11,14,0.786,7,19,26,38,17,0,26,44,95,1978-09-16T00:00:00,USA,6-0,180,2002,1,28,355,347,344,,181,197,,365,367,,370,373,374,276,295,398,319,352,359,Dan Dickau
2424,2004,00,1610612742,DAL,26.0,4,0,15.0,1,8,0.125,1,3,0.333,2,3,0.667,0,1,1,1,0,0,1,1,5,1978-09-16T00:00:00,USA,6-0,180,2002,1,28,104,109,83,104.0,59,55,73.0,76,90,39.0,258,207,228,37,72,339,60,93,121,Dan Dickau
2424,2004,00,1610612740,NOH,26.0,67,46,2074.0,305,748,0.408,84,242,0.347,188,225,0.836,34,145,179,346,76,4,144,200,882,1978-09-16T00:00:00,USA,6-0,180,2002,1,28,104,109,83,104.0,59,55,73.0,76,90,39.0,258,207,228,37,72,339,60,93,121,Dan Dickau
2424,2004,00,0,TOT,26.0,71,46,2089.0,306,756,0.405,85,245,0.347,190,228,0.833,34,146,180,347,76,4,145,201,887,1978-09-16T00:00:00,USA,6-0,180,2002,1,28,104,109,83,104.0,59,55,73.0,76,90,39.0,258,207,228,37,72,339,60,93,121,Dan Dickau
2424,2005,00,1610612738,BOS,27.0,19,0,234.0,17,46,0.37,10,20,0.5,18,18,1.0,5,11,16,40,11,1,18,40,62,1978-09-16T00:00:00,USA,6-0,180,2002,1,28,379,400,397,,198,221,,344,367,,394,417,414,268,335,387,352,382,372,Dan Dickau
2424,2006,00,1610612757,POR,28.0,50,3,444.0,54,151,0.358,16,61,0.262,42,53,0.792,7,36,43,70,14,1,27,55,166,1978-09-16T00:00:00,USA,6-0,180,2002,1,28,336,335,322,,188,180,,283,293,,390,354,365,215,320,379,328,326,340,Dan Dickau
2424,2007,00,1610612746,LAC,29.0,67,8,1040.0,124,296,0.419,36,108,0.333,68,82,0.829,13,84,97,172,32,3,55,108,352,1978-09-16T00:00:00,USA,6-0,180,2002,1,28,251,258,252,,150,152,,213,232,,347,279,298,103,219,340,240,245,246,Dan Dickau
