PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_BIRTHDATE,PLAYER_COUNTRY,PLAYER_HEIGHT,PLAYER_WEIGHT,PLAYER_DRAFT_YEAR,PLAYER_DRAFT_ROUND,PLAYER_DRAFT_NUMBER,MISC_RANK_MIN,MISC_RANK_FGM,MISC_RANK_FGA,MISC_RANK_FG_PCT,MISC_RANK_FG3M,MISC_RANK_FG3A,MISC_RANK_FG3_PCT,MISC_RANK_FTM,MISC_RANK_FTA,MISC_RANK_FT_PCT,MISC_RANK_OREB,MISC_RANK_DREB,MISC_RANK_REB,MISC_RANK_AST,MISC_RANK_STL,MISC_RANK_BLK,MISC_RANK_TOV,MISC_RANK_PTS,MISC_RANK_EFF,PLAYER_NAME
78561,1971,00,1610612758,CIN,22.0,81,,2173.0,418,968,0.432,,,,127,172,0.738,,,372,174,,,,300,963,1950-05-02T00:00:00,USA,6-4,215,1976,5,69,75.0,54.0,52.0,74.0,,,,100.0,100.0,73.0,,,63.0,78.0,,,,66.0,1.0,Nate Williams
78561,1972,00,1610612758,KCK,23.0,80,,1979.0,417,874,0.477,,,,106,133,0.797,,,339,128,,,,272,940,1950-05-02T00:00:00,USA,6-4,215,1976,5,69,81.0,61.0,61.0,30.0,,,,92.0,95.0,,,,80.0,99.0,,,,66.0,1.0,Nate Williams
78561,1973,00,1610612758,KCK,24.0,82,,2513.0,538,1165,0.462,,,,193,236,0.818,118.0,226.0,344,182,149.0,34.0,,290,1269,1950-05-02T00:00:00,USA,6-4,215,1976,5,69,53.0,35.0,38.0,44.0,,,,50.0,55.0,37.0,70.0,76.0,77.0,77.0,12.0,47.0,,37.0,1.0,Nate Williams
78561,1974,00,1610612758,KCK,25.0,50,,1131.0,265,584,0.454,,,,97,118,0.822,58.0,121.0,179,78,53.0,24.0,,152,627,1950-05-02T00:00:00,USA,6-4,215,1976,5,69,,,,,,,,,,,,,,,,,,,,Nate Williams
78561,1974,00,1610612762,NOJ,25.0,35,,814.0,209,404,0.517,,,,84,102,0.824,44.0,114.0,158,67,44.0,6.0,,99,502,1950-05-02T00:00:00,USA,6-4,215,1976,5,69,,,,,,,,,,,,,,,,,,,,Nate Williams
78561,1974,00,0,TOT,25.0,85,,1945.0,474,988,0.48,,,,181,220,0.823,102.0,235.0,337,145,97.0,30.0,,251,1129,1950-05-02T00:00:00,USA,6-4,215,1976,5,69,,,,,,,,,,,,,,,,,,,,Nate Williams
78561,1975,00,1610612762,NOJ,26.0,81,,1935.0,421,948,0.444,,,,197,239,0.824,135.0,225.0,360,107,109.0,17.0,,253,1039,1950-05-02T00:00:00,USA,6-4,215,1976,5,69,84.0,54.0,53.0,66.0,,,,51.0,59.0,24.0,58.0,78.0,68.0,116.0,35.0,103.0,,53.0,1.0,Nate Williams
78561,1976,00,1610612762,NOJ,27.0,79,,1776.0,414,917,0.451,,,,146,194,0.753,107.0,199.0,306,92,76.0,16.0,,200,974,1950-05-02T00:00:00,USA,6-4,215,1976,5,69,115.0,61.0,59.0,75.0,,,,100.0,107.0,73.0,108.0,106.0,105.0,166.0,85.0,144.0,,68.0,1.0,Nate Williams
78561,1977,00,1610612762,NOJ,28.0,27,,434.0,90,214,0.421,,,,31,37,0.838,27.0,63.0,90,34,21.0,12.0,25.0,61,211,1950-05-02T00:00:00,USA,6-4,215,1976,5,69,,,,,,,,,,,,,,,,,,,,Nate Williams
78561,1977,00,1610612744,GOS,28.0,46,,815.0,222,510,0.435,,,,70,84,0.833,38.0,76.0,114,40,36.0,22.0,58.0,120,514,1950-05-02T00:00:00,USA,6-4,215,1976,5,69,,,,,,,,,,,,,,,,,,,,Nate Williams
78561,1977,00,0,TOT,28.0,73,,1249.0,312,724,0.431,,,,101,121,0.835,65.0,139.0,204,74,57.0,34.0,83.0,181,725,1950-05-02T00:00:00,USA,6-4,215,1976,5,69,,,,,,,,,,,,,,,,,,,,Nate Williams
78561,1978,00,1610612744,GOS,29.0,81,,1299.0,284,567,0.501,,,,102,117,0.872,68.0,139.0,207,61,55.0,5.0,93.0,169,670,1950-05-02T00:00:00,USA,6-4,215,1976,5,69,168.0,124.0,131.0,,,,,147.0,160.0,,155.0,146.0,151.0,205.0,135.0,217.0,170.0,129.0,163.0,Nate Williams
