PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_BIRTHDATE,PLAYER_COUNTRY,PLAYER_HEIGHT,PLAYER_WEIGHT,PLAYER_DRAFT_YEAR,PLAYER_DRAFT_ROUND,PLAYER_DRAFT_NUMBER,MISC_RANK_MIN,MISC_RANK_FGM,MISC_RANK_FGA,MISC_RANK_FG_PCT,MISC_RANK_FG3M,MISC_RANK_FG3A,MISC_RANK_FG3_PCT,MISC_RANK_FTM,MISC_RANK_FTA,MISC_RANK_FT_PCT,MISC_RANK_OREB,MISC_RANK_DREB,MISC_RANK_REB,MISC_RANK_AST,MISC_RANK_STL,MISC_RANK_BLK,MISC_RANK_TOV,MISC_RANK_PTS,MISC_RANK_EFF,PLAYER_NAME
203995,2023,00,1610612760,OKC,30.0,30,0,361.0,37,91,0.407,11,45,0.244,14,19,0.737,1,23,24,76,9,3,29,22,99,1994-01-13T00:00:00,Serbia,6-3,188,2014,2,52,230,238,230,,245,222,,210,223,,389,334,351,81,259,343,114,244,255,Vasilije Micić
203995,2023,00,1610612766,CHA,30.0,30,21,815.0,122,279,0.437,32,109,0.294,47,56,0.839,13,51,64,186,22,4,70,46,323,1994-01-13T00:00:00,Serbia,6-3,188,2014,2,52,230,238,230,,245,222,,210,223,,389,334,351,81,259,343,114,244,255,Vasilije Micić
203995,2023,00,0,TOT,30.0,60,21,1176.0,159,370,0.43,43,154,0.279,61,75,0.813,14,74,88,262,31,7,99,68,422,1994-01-13T00:00:00,Serbia,6-3,188,2014,2,52,230,238,230,,245,222,,210,223,,389,334,351,81,259,343,114,244,255,Vasilije Micić
203995,2024,00,1610612766,CHA,31.0,36,16,764.0,95,273,0.348,45,125,0.36,34,41,0.829,20,67,87,127,15,0,74,44,269,1994-01-13T00:00:00,Serbia,6-3,188,2014,2,52,308,328,293,,253,261,,300,321,,364,352,364,177,383,519,163,325,368,Vasilije Micić
203995,2024,00,1610612756,PHX,31.0,5,0,21.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,3,1,0,1994-01-13T00:00:00,Serbia,6-3,188,2014,2,52,308,328,293,,253,261,,300,321,,364,352,364,177,383,519,163,325,368,Vasilije Micić
203995,2024,00,0,TOT,31.0,41,16,785.0,95,273,0.348,45,125,0.36,34,41,0.829,20,69,89,128,15,0,77,45,269,1994-01-13T00:00:00,Serbia,6-3,188,2014,2,52,308,328,293,,253,261,,300,321,,364,352,364,177,383,519,163,325,368,Vasilije Micić
