PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_BIRTHDATE,PLAYER_COUNTRY,PLAYER_HEIGHT,PLAYER_WEIGHT,PLAYER_DRAFT_YEAR,PLAYER_DRAFT_ROUND,PLAYER_DRAFT_NUMBER,PLAYER_NAME
76407,1949,00,1610610024,BAL,30.0,3,,0.0,1,8,0.125,,,,3,3,1.0,,,0.0,1,,,,4,5,1920-06-13T00:00:00,USA,6-2,180,1947,,,Paul Cloyd
76407,1949,00,1610610037,WAT,30.0,4,,0.0,6,18,0.333,,,,2,5,0.4,,,0.0,1,,,,1,14,1920-06-13T00:00:00,USA,6-2,180,1947,,,Paul Cloyd
76407,1949,00,0,TOT,30.0,7,,,7,26,0.269,,,,5,8,0.625,,,,2,,,,5,19,1920-06-13T00:00:00,USA,6-2,180,1947,,,Paul Cloyd
