PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_BIRTHDATE,PLAYER_COUNTRY,PLAYER_HEIGHT,PLAYER_WEIGHT,PLAYER_DRAFT_YEAR,PLAYER_DRAFT_ROUND,PLAYER_DRAFT_NUMBER,MISC_ORGANIZATION_ID,MISC_SCHOOL_NAME,MISC_RANK_MIN,MISC_RANK_FGM,MISC_RANK_FGA,MISC_RANK_FG_PCT,MISC_RANK_FG3M,MISC_RANK_FG3A,MISC_RANK_FG3_PCT,MISC_RANK_FTM,MISC_RANK_FTA,MISC_RANK_FT_PCT,MISC_RANK_OREB,MISC_RANK_DREB,MISC_RANK_REB,MISC_RANK_AST,MISC_RANK_STL,MISC_RANK_BLK,MISC_RANK_TOV,MISC_RANK_PTS,MISC_RANK_EFF,PLAYER_NAME
1628407,2017,00,1610612766,CHA,22.0,53,6,713.0,72,192,0.375,11,43,0.256,20,25,0.8,4,120,124,38,16,2,23,46,175,1995-08-30T00:00:00,USA,6-6,221,2017,2,40,,,319,343,320,,317,310,,365,369,,434,267,307,337,339,416,355,353,350,Dwayne Bacon
1628407,2018,00,1610612766,CHA,23.0,43,13,759.0,122,257,0.475,38,87,0.437,34,46,0.739,8,81,89,47,12,5,18,72,316,1995-08-30T00:00:00,USA,6-6,221,2017,2,40,,,317,288,302,,249,282,,314,318,,405,337,347,324,369,369,377,296,322,Dwayne Bacon
1628407,2019,00,1610612766,CHA,24.0,39,11,687.0,85,244,0.348,19,67,0.284,35,53,0.66,15,85,100,52,23,2,37,52,224,1995-08-30T00:00:00,USA,6-6,221,2017,2,40,,,308,319,285,,301,301,,287,276,,349,307,317,283,277,418,283,317,357,Dwayne Bacon
1628407,2020,00,1610612753,ORL,25.0,72,50,1853.0,292,726,0.402,59,207,0.285,145,176,0.824,31,193,224,93,45,5,46,103,788,1995-08-30T00:00:00,USA,6-6,221,2017,2,40,,,75,102,65,122.0,187,153,,65,72,55.0,218,147,172,202,138,375,236,109,180,Dwayne Bacon
