PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_BIRTHDATE,PLAYER_COUNTRY,PLAYER_HEIGHT,PLAYER_WEIGHT,PLAYER_DRAFT_YEAR,PLAYER_DRAFT_ROUND,PLAYER_DRAFT_NUMBER,MISC_ORGANIZATION_ID,MISC_SCHOOL_NAME,MISC_RANK_MIN,MISC_RANK_FGM,MISC_RANK_FGA,MISC_RANK_FG_PCT,MISC_RANK_FG3M,MISC_RANK_FG3A,MISC_RANK_FG3_PCT,MISC_RANK_FTM,MISC_RANK_FTA,MISC_RANK_FT_PCT,MISC_RANK_OREB,MISC_RANK_DREB,MISC_RANK_REB,MISC_RANK_AST,MISC_RANK_STL,MISC_RANK_BLK,MISC_RANK_TOV,MISC_RANK_PTS,MISC_RANK_EFF,PLAYER_NAME
1631214,2022,00,1610612751,BKN,24.0,1,0,5.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,2,1,0,1999-06-19T00:00:00,USA,6-4,210,Undrafted,Undrafted,Undrafted,,,534,534,538,,492,524,,511,516,,517,525,530,525,513,491,491,535,538,Alondes Williams
1631214,2023,00,1610612748,MIA,25.0,7,0,16.0,2,8,0.25,0,4,0.0,1,1,1.0,0,1,1,0,0,1,2,2,5,1999-06-19T00:00:00,USA,6-4,210,Undrafted,Undrafted,Undrafted,,,551,541,538,,498,487,,509,535,,545,549,555,553,539,478,502,545,565,Alondes Williams
1631214,2024,00,1610612765,DET,25.0,1,0,4.0,2,2,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,0,5,1999-06-19T00:00:00,USA,6-4,210,Undrafted,Undrafted,Undrafted,,,567,540,558,,479,525,,544,548,,548,564,565,545,541,519,551,548,546,Alondes Williams
