PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_BIRTHDATE,PLAYER_COUNTRY,PLAYER_HEIGHT,PLAYER_WEIGHT,PLAYER_DRAFT_YEAR,PLAYER_DRAFT_ROUND,PLAYER_DRAFT_NUMBER,PLAYER_NAME
76615,1948,00,1610612758,ROC,27.0,55,,,162,391,0.414,,,,83,135,0.615,,,,51,,,,179,407,1922-04-17T00:00:00,USA,6-6,195,1947,,,Andy Duncan
76615,1949,00,1610612758,ROC,28.0,67,,,125,289,0.433,,,,60,108,0.556,,,,42,,,,160,310,1922-04-17T00:00:00,USA,6-6,195,1947,,,Andy Duncan
76615,1950,00,1610612738,BOS,29.0,14,,,7,40,0.175,,,,15,22,0.682,,,30.0,8,,,,27,29,1922-04-17T00:00:00,USA,6-6,195,1947,,,Andy Duncan
