PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_BIRTHDATE,PLAYER_COUNTRY,PLAYER_HEIGHT,PLAYER_WEIGHT,PLAYER_DRAFT_YEAR,PLAYER_DRAFT_ROUND,PLAYER_DRAFT_NUMBER,MISC_ORGANIZATION_ID,MISC_SCHOOL_NAME,MISC_RANK_MIN_x,MISC_RANK_FGM_x,MISC_RANK_FGA_x,MISC_RANK_FG_PCT_x,MISC_RANK_FG3M_x,MISC_RANK_FG3A_x,MISC_RANK_FG3_PCT_x,MISC_RANK_FTM_x,MISC_RANK_FTA_x,MISC_RANK_FT_PCT_x,MISC_RANK_OREB_x,MISC_RANK_DREB_x,MISC_RANK_REB_x,MISC_RANK_AST_x,MISC_RANK_STL_x,MISC_RANK_BLK_x,MISC_RANK_TOV_x,MISC_RANK_PTS_x,MISC_RANK_EFF_x,MISC_RANK_MIN_y,MISC_RANK_FGM_y,MISC_RANK_FGA_y,MISC_RANK_FG_PCT_y,MISC_RANK_FG3M_y,MISC_RANK_FG3A_y,MISC_RANK_FG3_PCT_y,MISC_RANK_FTM_y,MISC_RANK_FTA_y,MISC_RANK_FT_PCT_y,MISC_RANK_OREB_y,MISC_RANK_DREB_y,MISC_RANK_REB_y,MISC_RANK_AST_y,MISC_RANK_STL_y,MISC_RANK_BLK_y,MISC_RANK_TOV_y,MISC_RANK_PTS_y,MISC_RANK_EFF_y,PLAYER_NAME
1629674,2021,00,1610612758,SAC,22.0,15,0,120.0,17,38,0.447,0,0,0.0,11,17,0.647,14,17,31,6,1,8,6,18,45,1999-07-13T00:00:00,Portugal,7-0,248,2021,2,39,,,486,473,479,,514,562,,423,418,,398,475,459,490,507,351,470,475,468,,,,,,,,,,,,,,,,,,,,Neemias Queta
1629674,2022,00,1610612758,SAC,23.0,5,0,29.0,6,9,0.667,0,0,0.0,0,2,0.0,5,6,11,1,0,2,1,7,12,1999-07-13T00:00:00,Portugal,7-0,248,2021,2,39,,,514,495,510,,492,524,,511,484,,447,491,484,515,513,440,506,505,493,,,,,,,,,,,,,,,,,,,,Neemias Queta
1629674,2023,00,1610612738,BOS,24.0,28,0,333.0,67,104,0.644,0,0,0.0,20,28,0.714,53,69,122,20,13,21,13,50,154,1999-07-13T00:00:00,Portugal,7-0,248,2021,2,39,,,404,357,390,,498,541,,355,353,,176,340,312,414,359,202,405,371,337,182.0,167.0,180.0,,154.0,182.0,,162.0,165.0,,140.0,174.0,170.0,186.0,162.0,104.0,176.0,177.0,168.0,Neemias Queta
1629674,2024,00,1610612738,BOS,25.0,62,6,863.0,132,203,0.65,0,3,0.0,46,61,0.754,89,147,236,45,18,42,40,106,310,1999-07-13T00:00:00,Portugal,7-0,248,2021,2,39,,,293,287,330,,499,503,,271,270,,86,242,186,353,357,75,286,310,261,,,,,,,,,,,,,,,,,,,,Neemias Queta
