PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_BIRTHDATE,PLAYER_COUNTRY,PLAYER_HEIGHT,PLAYER_WEIGHT,PLAYER_DRAFT_YEAR,PLAYER_DRAFT_ROUND,PLAYER_DRAFT_NUMBER,MISC_ORGANIZATION_ID,MISC_SCHOOL_NAME,MISC_RANK_MIN,MISC_RANK_FGM,MISC_RANK_FGA,MISC_RANK_FG_PCT,MISC_RANK_FG3M,MISC_RANK_FG3A,MISC_RANK_FG3_PCT,MISC_RANK_FTM,MISC_RANK_FTA,MISC_RANK_FT_PCT,MISC_RANK_OREB,MISC_RANK_DREB,MISC_RANK_REB,MISC_RANK_AST,MISC_RANK_STL,MISC_RANK_BLK,MISC_RANK_TOV,MISC_RANK_PTS,MISC_RANK_EFF,PLAYER_NAME
1629019,2018,00,1610612752,NYK,23.0,64,3,1459.0,232,518,0.448,52,132,0.394,179,223,0.803,31,166,197,119,28,14,116,117,695,1996-01-17T00:00:00,USA,6-4,200,2018,,,,,190,171,174,,204,230,,69,76,63.0,264,216,231,179,261,253,89,158,213,Allonzo Trier
1629019,2019,00,1610612752,NYK,24.0,24,1,291.0,51,106,0.481,19,53,0.358,34,43,0.791,6,23,29,28,3,4,22,29,155,1996-01-17T00:00:00,USA,6-4,200,2018,,,,,391,369,374,,301,314,,293,305,,422,422,424,357,439,378,345,362,386,Allonzo Trier
