PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_BIRTHDATE,PLAYER_COUNTRY,PLAYER_HEIGHT,PLAYER_WEIGHT,PLAYER_DRAFT_YEAR,PLAYER_DRAFT_ROUND,PLAYER_DRAFT_NUMBER,MISC_RANK_MIN,MISC_RANK_FGM,MISC_RANK_FGA,MISC_RANK_FG_PCT,MISC_RANK_FG3M,MISC_RANK_FG3A,MISC_RANK_FG3_PCT,MISC_RANK_FTM,MISC_RANK_FTA,MISC_RANK_FT_PCT,MISC_RANK_OREB,MISC_RANK_DREB,MISC_RANK_REB,MISC_RANK_AST,MISC_RANK_STL,MISC_RANK_BLK,MISC_RANK_TOV,MISC_RANK_PTS,MISC_RANK_EFF,PLAYER_NAME
461,1993,00,1610612742,DAL,24.0,81,47,1773.0,195,407,0.479,0,1,0.0,78,107,0.729,299,306,605,99,61,31,94,246,468,1970-06-17T00:00:00,USA,6-8,265,1992,2,41,141,185,188,,247,293,,202,202,,9,62,32,176,132,120,151,189,113,Popeye Jones
461,1994,00,1610612742,DAL,25.0,80,80,2385.0,372,839,0.443,1,12,0.083,80,124,0.645,329,515,844,163,35,27,124,267,825,1970-06-17T00:00:00,USA,6-8,265,1992,2,41,74,75,72,90.0,254,230,,188,175,,1,13,8,107,204,124,102,109,54,Popeye Jones
461,1995,00,1610612742,DAL,26.0,68,68,2322.0,327,733,0.446,14,39,0.359,102,133,0.767,260,477,737,132,54,27,109,262,770,1970-06-17T00:00:00,USA,6-8,265,1992,2,41,94,103,100,89.0,178,188,,173,184,,8,21,17,142,141,137,132,133,73,Popeye Jones
461,1996,00,1610612761,TOR,27.0,79,61,2424.0,258,537,0.48,1,13,0.077,99,121,0.818,270,410,680,84,58,39,116,269,616,1970-06-17T00:00:00,USA,6-8,265,1992,2,41,83,135,143,,271,245,,158,176,,7,36,24,193,136,93,123,146,83,Popeye Jones
461,1997,00,1610612761,TOR,28.0,14,4,352.0,52,127,0.409,2,3,0.667,14,19,0.737,50,52,102,18,10,3,16,39,120,1970-06-17T00:00:00,USA,6-8,265,1992,2,41,339,319,315,,228,287,,353,354,,209,309,287,338,338,331,349,329,321,Popeye Jones
461,1998,00,1610612738,BOS,29.0,18,2,206.0,20,51,0.392,0,1,0.0,14,17,0.824,28,24,52,15,5,0,7,31,54,1970-06-17T00:00:00,USA,6-8,265,1992,2,41,335,338,341,,255,288,,316,330,,212,326,302,304,328,376,364,336,327,Popeye Jones
461,1999,00,1610612743,DEN,30.0,40,1,330.0,44,104,0.423,2,3,0.667,14,19,0.737,41,62,103,19,3,6,13,50,104,1970-06-17T00:00:00,USA,6-8,265,1992,2,41,350,333,337,,227,283,,355,361,,234,298,286,338,383,293,364,344,323,Popeye Jones
461,2000,00,1610612764,WAS,31.0,45,1,640.0,60,153,0.392,1,6,0.167,41,55,0.745,83,137,220,31,19,8,21,95,162,1970-06-17T00:00:00,USA,6-8,265,1992,2,41,293,312,303,,250,257,,263,267,,129,215,190,298,283,271,333,311,263,Popeye Jones
461,2001,00,1610612764,WAS,32.0,79,40,1918.0,222,508,0.437,4,11,0.364,106,130,0.815,233,345,578,127,50,19,88,209,554,1970-06-17T00:00:00,USA,6-8,265,1992,2,41,127,158,156,,211,235,,153,164,,14,47,33,137,159,179,154,166,103,Popeye Jones
461,2002,00,1610612742,DAL,33.0,26,0,223.0,24,62,0.387,0,0,0.0,5,11,0.455,29,30,59,8,5,1,15,31,53,1970-06-17T00:00:00,USA,6-8,265,1992,2,41,355,352,350,,275,348,,373,362,,271,346,329,363,361,370,349,359,356,Popeye Jones
461,2003,00,1610612744,GSW,34.0,5,0,10.0,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,2,0,1970-06-17T00:00:00,USA,6-8,265,1992,2,41,439,438,437,,289,361,,425,429,,413,437,433,426,419,398,434,439,436,Popeye Jones
