PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_BIRTHDATE,PLAYER_COUNTRY,PLAYER_HEIGHT,PLAYER_WEIGHT,PLAYER_DRAFT_YEAR,PLAYER_DRAFT_ROUND,PLAYER_DRAFT_NUMBER,MISC_RANK_MIN,MISC_RANK_FGM,MISC_RANK_FGA,MISC_RANK_FG_PCT,MISC_RANK_FG3M,MISC_RANK_FG3A,MISC_RANK_FG3_PCT,MISC_RANK_FTM,MISC_RANK_FTA,MISC_RANK_FT_PCT,MISC_RANK_OREB,MISC_RANK_DREB,MISC_RANK_REB,MISC_RANK_AST,MISC_RANK_STL,MISC_RANK_BLK,MISC_RANK_TOV,MISC_RANK_PTS,MISC_RANK_EFF,PLAYER_NAME
76740,1968,00,1610612758,CIN,23.0,56,,497.0,74,193,0.383,,,,43,66,0.652,,,61,36,,,,49,191,1946-03-18T00:00:00,USA,6-5,210,1968,3,28,132.0,133.0,132.0,,,,,130.0,130.0,,,,139.0,132.0,,,,130.0,1.0,Fred Foster
76740,1969,00,1610612758,CIN,24.0,73,,2077.0,461,1026,0.449,,,,176,243,0.724,,,310,107,,,,209,1098,1946-03-18T00:00:00,USA,6-5,210,1968,3,28,67.0,40.0,39.0,56.0,,,,67.0,65.0,67.0,,,77.0,94.0,,,,48.0,1.0,Fred Foster
76740,1970,00,1610612755,PHL,25.0,66,,888.0,145,360,0.403,,,,72,103,0.699,,,147,61,,,,113,362,1946-03-18T00:00:00,USA,6-5,210,1968,3,28,,,,,,,,,,,,,,,,,,,,Fred Foster
76740,1970,00,1610612758,CIN,25.0,1,,21.0,3,8,0.375,,,,1,3,0.333,,,4,0,,,,2,7,1946-03-18T00:00:00,USA,6-5,210,1968,3,28,,,,,,,,,,,,,,,,,,,,Fred Foster
76740,1970,00,0,TOT,25.0,67,,909.0,148,368,0.402,,,,73,106,0.689,,,151,61,,,,115,369,1946-03-18T00:00:00,USA,6-5,210,1968,3,28,,,,,,,,,,,,,,,,,,,,Fred Foster
76740,1971,00,1610612755,PHL,26.0,74,,1699.0,347,837,0.415,,,,185,243,0.761,,,276,90,,,,184,879,1946-03-18T00:00:00,USA,6-5,210,1968,3,28,99.0,77.0,65.0,87.0,,,,70.0,74.0,60.0,,,91.0,116.0,,,,78.0,1.0,Fred Foster
76740,1972,00,1610612765,DET,27.0,63,,1460.0,243,627,0.388,,,,61,87,0.701,,,183,94,,,,150,547,1946-03-18T00:00:00,USA,6-5,210,1968,3,28,105.0,101.0,88.0,,,,,140.0,136.0,,,,130.0,123.0,,,,101.0,1.0,Fred Foster
76740,1973,00,1610612739,CLE,28.0,58,,649.0,112,288,0.389,,,,54,64,0.844,43.0,65.0,108,62,19.0,6.0,,79,278,1946-03-18T00:00:00,USA,6-5,210,1968,3,28,157.0,147.0,139.0,,,,,140.0,152.0,,152.0,165.0,166.0,147.0,164.0,158.0,,148.0,1.0,Fred Foster
76740,1974,00,1610612739,CLE,29.0,73,,1136.0,217,521,0.417,,,,69,97,0.711,56.0,54.0,110,103,22.0,2.0,,130,503,1946-03-18T00:00:00,USA,6-5,210,1968,3,28,139.0,121.0,112.0,,,,,139.0,137.0,,133.0,186.0,171.0,132.0,169.0,202.0,,123.0,1.0,Fred Foster
76740,1976,00,1610612746,BUF,31.0,59,,689.0,99,247,0.401,,,,30,44,0.682,33.0,43.0,76,48,16.0,0.0,,92,228,1946-03-18T00:00:00,USA,6-5,210,1968,3,28,221.0,226.0,220.0,,,,,242.0,238.0,,222.0,232.0,232.0,217.0,231.0,275.0,,231.0,1.0,Fred Foster
