PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_BIRTHDATE,PLAYER_COUNTRY,PLAYER_HEIGHT,PLAYER_WEIGHT,PLAYER_DRAFT_YEAR,PLAYER_DRAFT_ROUND,PLAYER_DRAFT_NUMBER,MISC_RANK_MIN,MISC_RANK_FGM,MISC_RANK_FGA,MISC_RANK_FG_PCT,MISC_RANK_FG3M,MISC_RANK_FG3A,MISC_RANK_FG3_PCT,MISC_RANK_FTM,MISC_RANK_FTA,MISC_RANK_FT_PCT,MISC_RANK_OREB,MISC_RANK_DREB,MISC_RANK_REB,MISC_RANK_AST,MISC_RANK_STL,MISC_RANK_BLK,MISC_RANK_TOV,MISC_RANK_PTS,MISC_RANK_EFF,PLAYER_NAME
76036,1974,00,1610612757,POR,24.0,43,,453.0,47,105,0.448,,,,26,30,0.867,8,21,29,81,16,1,,44,120,1951-01-01T00:00:00,USA,6-2,185,1974,6,92,188,202,204,,,,,191,200,,217,210,216,148,184,214,,201,1,Daniel Anderson
76036,1975,00,1610612757,POR,25.0,52,,614.0,88,181,0.486,,,,51,61,0.836,15,47,62,85,20,2,,58,227,1951-01-01T00:00:00,USA,6-2,185,1974,6,92,181,173,179,,,,,168,171,,197,185,194,132,171,205,,173,1,Daniel Anderson
