PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_BIRTHDATE,PLAYER_COUNTRY,PLAYER_HEIGHT,PLAYER_WEIGHT,PLAYER_DRAFT_YEAR,PLAYER_DRAFT_ROUND,PLAYER_DRAFT_NUMBER,MISC_RANK_MIN,MISC_RANK_FGM,MISC_RANK_FGA,MISC_RANK_FG_PCT,MISC_RANK_FG3M,MISC_RANK_FG3A,MISC_RANK_FG3_PCT,MISC_RANK_FTM,MISC_RANK_FTA,MISC_RANK_FT_PCT,MISC_RANK_OREB,MISC_RANK_DREB,MISC_RANK_REB,MISC_RANK_AST,MISC_RANK_STL,MISC_RANK_BLK,MISC_RANK_TOV,MISC_RANK_PTS,MISC_RANK_EFF,PLAYER_NAME
1086,1996,00,1610612745,HOU,24.0,2,0,10.0,1,5,0.2,1,3,0.333,0,0,0.0,2,1,3,0,3,0,3,3,3,1973-01-28T00:00:00,USA,6-7,210,Undrafted,Undrafted,Undrafted,438,430,429,,271,301,,428,430,,407,434,431,427,384,403,407,431,434,Joe Stephens
1086,1997,00,1610612745,HOU,25.0,7,0,37.0,10,28,0.357,3,10,0.3,4,6,0.667,3,3,6,1,2,0,2,2,27,1973-01-28T00:00:00,USA,6-7,210,Undrafted,Undrafted,Undrafted,416,388,387,,209,219,,389,393,,394,412,408,412,392,400,415,388,405,Joe Stephens
1086,1999,00,1610612763,VAN,27.0,13,0,181.0,19,51,0.373,0,8,0.0,3,4,0.75,13,23,36,11,7,3,6,9,41,1973-01-28T00:00:00,USA,6-7,210,Undrafted,Undrafted,Undrafted,378,375,374,,281,243,,403,407,,344,374,367,360,356,339,392,386,378,Joe Stephens
