PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_BIRTHDATE,PLAYER_COUNTRY,PLAYER_HEIGHT,PLAYER_WEIGHT,PLAYER_DRAFT_YEAR,PLAYER_DRAFT_ROUND,PLAYER_DRAFT_NUMBER,MISC_RANK_MIN,MISC_RANK_FGM,MISC_RANK_FGA,MISC_RANK_FG_PCT,MISC_RANK_FG3M,MISC_RANK_FG3A,MISC_RANK_FG3_PCT,MISC_RANK_FTM,MISC_RANK_FTA,MISC_RANK_FT_PCT,MISC_RANK_OREB,MISC_RANK_DREB,MISC_RANK_REB,MISC_RANK_AST,MISC_RANK_STL,MISC_RANK_BLK,MISC_RANK_TOV,MISC_RANK_PTS,MISC_RANK_EFF,PLAYER_NAME
78528,1988,00,1610612742,DAL,22.0,51,1,408.0,46,114,0.404,6,24,0.25,13,16,0.813,13,34,47,76,25,6,34,61,111,1966-09-24T00:00:00,USA,6-4,185,1988,2,46,272,283,280,,112,112,,304,307,,291,277,284,192,222,230,261,288,270,Morlon Wiley
78528,1989,00,1610612753,ORL,23.0,40,2,638.0,92,208,0.442,17,46,0.37,28,38,0.737,13,39,52,114,45,3,63,65,229,1966-09-24T00:00:00,USA,6-4,185,1988,2,46,262,258,258,,76,85,,278,286,,306,296,300,165,171,288,221,261,261,Morlon Wiley
78528,1990,00,1610612753,ORL,24.0,34,0,350.0,45,108,0.417,6,12,0.5,17,25,0.68,4,13,17,73,24,0,34,37,113,1966-09-24T00:00:00,USA,6-4,185,1988,2,46,301,304,304,,131,186,,312,312,,351,345,345,208,243,359,279,306,308,Morlon Wiley
78528,1991,00,1610612753,ORL,25.0,9,0,90.0,9,28,0.321,0,4,0.0,3,5,0.6,2,5,7,13,4,0,8,13,21,1966-09-24T00:00:00,USA,6-4,185,1988,2,46,242,267,267,,101,112,,287,287,,272,275,275,105,166,309,221,273,251,Morlon Wiley
78528,1991,00,1610612759,SAN,25.0,3,0,13.0,3,5,0.6,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,3,6,1966-09-24T00:00:00,USA,6-4,185,1988,2,46,242,267,267,,101,112,,287,287,,272,275,275,105,166,309,221,273,251,Morlon Wiley
78528,1991,00,1610612737,ATL,25.0,41,19,767.0,71,160,0.444,14,38,0.368,21,30,0.7,22,51,73,166,43,3,52,73,177,1966-09-24T00:00:00,USA,6-4,185,1988,2,46,242,267,267,,101,112,,287,287,,272,275,275,105,166,309,221,273,251,Morlon Wiley
78528,1991,00,0,TOT,25.0,53,19,870.0,83,193,0.43,14,42,0.333,24,35,0.686,24,57,81,180,47,3,60,89,204,1966-09-24T00:00:00,USA,6-4,185,1988,2,46,242,267,267,,101,112,,287,287,,272,275,275,105,166,309,221,273,251,Morlon Wiley
78528,1992,00,1610612737,ATL,26.0,25,2,354.0,26,81,0.321,15,51,0.294,5,8,0.625,9,26,35,81,26,2,29,49,72,1966-09-24T00:00:00,USA,6-4,185,1988,2,46,240,263,254,,41,40,,316,311,,259,269,268,102,115,312,186,258,244,Morlon Wiley
78528,1992,00,1610612742,DAL,26.0,33,13,641.0,70,173,0.405,39,103,0.379,12,18,0.667,20,36,56,100,39,1,51,78,191,1966-09-24T00:00:00,USA,6-4,185,1988,2,46,240,263,254,,41,40,,316,311,,259,269,268,102,115,312,186,258,244,Morlon Wiley
78528,1992,00,0,TOT,26.0,58,15,995.0,96,254,0.378,54,154,0.351,17,26,0.654,29,62,91,181,65,3,80,127,263,1966-09-24T00:00:00,USA,6-4,185,1988,2,46,240,263,254,,41,40,,316,311,,259,269,268,102,115,312,186,258,244,Morlon Wiley
78528,1993,00,1610612748,MIA,27.0,4,0,34.0,3,8,0.375,1,4,0.25,0,0,0.0,0,4,4,7,2,0,6,4,7,1966-09-24T00:00:00,USA,6-4,185,1988,2,46,340,364,360,,186,206,,390,395,,389,356,372,301,286,367,314,367,361,Morlon Wiley
78528,1993,00,1610612742,DAL,27.0,12,0,124.0,6,21,0.286,2,6,0.333,0,0,0.0,0,6,6,16,13,0,11,17,14,1966-09-24T00:00:00,USA,6-4,185,1988,2,46,340,364,360,,186,206,,390,395,,389,356,372,301,286,367,314,367,361,Morlon Wiley
78528,1993,00,0,TOT,27.0,16,0,158.0,9,29,0.31,3,10,0.3,0,0,0.0,0,10,10,23,15,0,17,21,21,1966-09-24T00:00:00,USA,6-4,185,1988,2,46,340,364,360,,186,206,,390,395,,389,356,372,301,286,367,314,367,361,Morlon Wiley
78528,1994,00,1610612742,DAL,28.0,38,2,407.0,47,111,0.423,29,75,0.387,7,10,0.7,6,33,39,69,21,1,19,44,130,1966-09-24T00:00:00,USA,6-4,185,1988,2,46,315,307,310,,124,130,,363,363,,357,317,333,204,260,326,316,307,302,Morlon Wiley
78528,1994,00,1610612737,ATL,28.0,5,0,17.0,3,6,0.5,1,4,0.25,0,0,0.0,0,4,4,6,1,1,4,0,7,1966-09-24T00:00:00,USA,6-4,185,1988,2,46,315,307,310,,124,130,,363,363,,357,317,333,204,260,326,316,307,302,Morlon Wiley
78528,1994,00,0,TOT,28.0,43,2,424.0,50,117,0.427,30,79,0.38,7,10,0.7,6,37,43,75,22,2,23,44,137,1966-09-24T00:00:00,USA,6-4,185,1988,2,46,315,307,310,,124,130,,363,363,,357,317,333,204,260,326,316,307,302,Morlon Wiley
