PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_BIRTHDATE,PLAYER_COUNTRY,PLAYER_HEIGHT,PLAYER_WEIGHT,PLAYER_DRAFT_YEAR,PLAYER_DRAFT_ROUND,PLAYER_DRAFT_NUMBER,MISC_RANK_MIN,MISC_RANK_FGM,MISC_RANK_FGA,MISC_RANK_FG_PCT,MISC_RANK_FG3M,MISC_RANK_FG3A,MISC_RANK_FG3_PCT,MISC_RANK_FTM,MISC_RANK_FTA,MISC_RANK_FT_PCT,MISC_RANK_OREB,MISC_RANK_DREB,MISC_RANK_REB,MISC_RANK_AST,MISC_RANK_STL,MISC_RANK_BLK,MISC_RANK_TOV,MISC_RANK_PTS,MISC_RANK_EFF,PLAYER_NAME
201956,2009,00,1610612758,SAC,22.0,77,31,1931.0,300,672,0.446,75,203,0.369,117,174,0.672,75,274,349,95,54,17,98,125,792,1988-06-22T00:00:00,Israel,6-9,225,2009,1,23,137,119,118,88.0,82,92,68.0,142,132,,126,96,104,188,132,194,138,122,150,Omri Casspi
201956,2010,00,1610612758,SAC,23.0,71,27,1702.0,225,546,0.412,92,247,0.372,68,101,0.673,74,233,307,74,54,13,68,115,610,1988-06-22T00:00:00,Israel,6-9,225,2009,1,23,163,176,160,,67,71,65.0,221,204,,124,110,116,211,119,247,196,171,183,Omri Casspi
201956,2011,00,1610612739,CLE,24.0,65,35,1341.0,166,412,0.403,53,168,0.315,74,108,0.685,63,165,228,66,37,21,64,115,459,1988-06-22T00:00:00,Israel,6-9,225,2009,1,23,174,187,164,,100,89,107.0,172,154,,127,141,129,200,171,152,181,180,202,Omri Casspi
201956,2012,00,1610612739,CLE,25.0,43,1,503.0,63,160,0.394,25,76,0.329,22,41,0.537,20,94,114,28,25,12,22,45,173,1988-06-22T00:00:00,Israel,6-9,225,2009,1,23,344,335,328,,194,200,,328,307,,312,285,300,337,273,253,351,334,324,Omri Casspi
201956,2013,00,1610612745,HOU,26.0,71,2,1283.0,173,410,0.422,61,176,0.347,83,122,0.68,55,205,260,88,44,14,72,100,490,1988-06-22T00:00:00,Israel,6-9,225,2009,1,23,220,222,209,,135,136,,188,172,,166,148,156,194,181,232,199,210,216,Omri Casspi
201956,2014,00,1610612758,SAC,27.0,67,19,1416.0,209,427,0.489,35,87,0.402,140,191,0.733,54,206,260,102,31,9,88,107,593,1988-06-22T00:00:00,Israel,6-9,225,2009,1,23,205,191,208,,196,220,,100,100,97.0,165,149,155,180,248,295,158,175,192,Omri Casspi
201956,2015,00,1610612758,SAC,28.0,69,21,1880.0,299,622,0.481,112,274,0.409,103,159,0.648,58,352,410,95,56,17,94,154,813,1988-06-22T00:00:00,Israel,6-9,225,2009,1,23,129,118,130,,53,71,12.0,155,131,,142,57,75,202,133,217,134,117,112,Omri Casspi
201956,2016,00,1610612758,SAC,29.0,22,2,397.0,53,117,0.453,11,29,0.379,12,21,0.571,20,70,90,26,10,1,17,23,129,1988-06-22T00:00:00,Israel,6-9,225,2009,1,23,327,333,341,,291,300,,371,356,,259,323,321,325,298,384,334,341,341,Omri Casspi
201956,2016,00,1610612740,NOP,29.0,1,0,24.0,5,9,0.556,2,4,0.5,0,0,0.0,1,1,2,0,0,0,2,3,12,1988-06-22T00:00:00,Israel,6-9,225,2009,1,23,327,333,341,,291,300,,371,356,,259,323,321,325,298,384,334,341,341,Omri Casspi
201956,2016,00,1610612750,MIN,29.0,13,0,222.0,19,38,0.5,2,10,0.2,5,8,0.625,6,14,20,11,13,2,10,24,45,1988-06-22T00:00:00,Israel,6-9,225,2009,1,23,327,333,341,,291,300,,371,356,,259,323,321,325,298,384,334,341,341,Omri Casspi
201956,2016,00,0,TOT,29.0,36,2,642.0,77,164,0.47,15,43,0.349,17,29,0.586,27,85,112,37,23,3,29,50,186,1988-06-22T00:00:00,Israel,6-9,225,2009,1,23,327,333,341,,291,300,,371,356,,259,323,321,325,298,384,334,341,341,Omri Casspi
201956,2017,00,1610612744,GSW,30.0,53,7,742.0,120,207,0.58,10,22,0.455,50,69,0.725,30,170,200,51,18,19,37,71,300,1988-06-22T00:00:00,Israel,6-9,225,2009,1,23,314,285,314,,328,354,,252,250,,244,202,215,305,326,203,296,294,268,Omri Casspi
201956,2018,00,1610612763,MEM,31.0,36,0,520.0,86,161,0.534,15,43,0.349,39,58,0.672,17,98,115,26,20,9,23,35,226,1988-06-22T00:00:00,Israel,6-9,225,2009,1,23,358,334,353,,320,332,,295,287,,336,313,322,371,311,310,355,336,330,Omri Casspi
