TEAM_ID,TEAM_CITY,TEAM_NAME,YEAR,GP,WINS,LOSSES,WIN_PCT,CONF_RANK,DIV_RANK,PO_WINS,PO_LOSSES,CONF_COUNT,DIV_COUNT,NBA_FINALS_APPEARANCE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,PF,STL,TOV,BLK,PTS,PTS_RANK,TEAM_ABBREVIATION,ADV_GP,ADV_W,ADV_L,ADV_W_PCT,ADV_MIN,ADV_E_OFF_RATING,ADV_OFF_RATING,ADV_E_DEF_RATING,ADV_DEF_RATING,ADV_E_NET_RATING,ADV_NET_RATING,ADV_AST_PCT,ADV_AST_TO,ADV_AST_RATIO,ADV_OREB_PCT,ADV_DREB_PCT,ADV_REB_PCT,ADV_TM_TOV_PCT,ADV_EFG_PCT,ADV_TS_PCT,ADV_E_PACE,ADV_PACE,ADV_PACE_PER40,ADV_POSS,ADV_PIE,ADV_GP_RANK,ADV_W_RANK,ADV_L_RANK,ADV_W_PCT_RANK,ADV_MIN_RANK,ADV_OFF_RATING_RANK,ADV_DEF_RATING_RANK,ADV_NET_RATING_RANK,ADV_AST_PCT_RANK,ADV_AST_TO_RANK,ADV_AST_RATIO_RANK,ADV_OREB_PCT_RANK,ADV_DREB_PCT_RANK,ADV_REB_PCT_RANK,ADV_TM_TOV_PCT_RANK,ADV_EFG_PCT_RANK,ADV_TS_PCT_RANK,ADV_PACE_RANK,ADV_PIE_RANK
1610612753,Orlando,Orlando Magic,1989,82,18,64,0.22,11,7,0,0,13,7,N/A,3457,7525,0.459,116,393,0.295,2060,2725,0.756,1304,2465,3769,1993,1975,617,1407,294,9090,5,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612753,Orlando,Orlando Magic,1990,82,31,51,0.378,9,4,0,0,14,7,N/A,3298,7256,0.455,270,754,0.358,1818,2447,0.743,1233,2429,3662,1809,1976,602,1391,306,8684,14,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612753,Orlando,Orlando Magic,1991,82,21,61,0.256,14,7,0,0,14,7,N/A,3220,7102,0.453,197,608,0.324,1693,2268,0.746,1171,2329,3500,1792,1977,643,1390,367,8330,21,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612753,Orlando,Orlando Magic,1992,82,41,41,0.5,8,4,0,0,14,7,N/A,3257,6708,0.486,317,889,0.357,1821,2495,0.73,1040,2566,3606,1952,1925,542,1429,467,8652,12,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612753,Orlando,Orlando Magic,1993,82,50,32,0.61,4,2,0,3,14,7,N/A,3341,6883,0.485,394,1137,0.347,1590,2346,0.678,1177,2356,3533,2070,1713,683,1327,456,8666,6,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612753,Orlando,Orlando Magic,1994,82,57,25,0.695,1,1,11,10,14,7,FINALS APPEARANCE,3460,6899,0.502,523,1412,0.37,1648,2465,0.669,1149,2457,3606,2281,1726,672,1297,488,9091,1,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612753,Orlando,Orlando Magic,1995,82,60,22,0.732,2,1,7,5,15,7,N/A,3203,6640,0.482,622,1645,0.378,1543,2232,0.691,966,2401,3367,2080,1709,663,1160,406,8571,3,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612753,Orlando,Orlando Magic,1996,82,45,37,0.549,7,3,2,3,15,7,N/A,2839,6497,0.437,567,1662,0.341,1474,1975,0.746,1071,2221,3292,1689,1643,694,1250,363,7719,25,ORL,82.0,45.0,37.0,0.549,3971.0,102.3,103.8,103.3,104.2,-1.0,-0.5,0.595,1.35,16.3,0.336,0.651,0.49,0.168,0.481,0.524,90.9,89.88,74.9,7438.0,0.486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1610612753,Orlando,Orlando Magic,1997,82,41,41,0.5,10,5,0,0,15,7,N/A,2771,6455,0.429,293,907,0.323,1552,2138,0.726,1178,2203,3381,1694,1617,649,1258,441,7387,27,ORL,82.0,41.0,41.0,0.5,3966.0,98.8,101.0,100.9,102.2,-2.1,-1.2,0.611,1.35,16.3,0.37,0.646,0.505,0.172,0.452,0.499,90.1,88.51,73.76,7315.0,0.489,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1610612753,Orlando,Orlando Magic,1998,50,33,17,0.66,1,1,1,3,15,7,N/A,1687,3943,0.428,223,675,0.33,876,1252,0.7,688,1445,2133,1067,935,496,819,213,4473,22,ORL,50.0,33.0,17.0,0.66,2410.0,96.7,98.9,95.3,96.3,1.4,2.6,0.632,1.3,16.6,0.36,0.685,0.518,0.181,0.456,0.498,91.4,89.93,74.94,4521.0,0.519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
