TEAM_ID,TEAM_CITY,TEAM_NAME,YEAR,GP,WINS,LOSSES,WIN_PCT,CONF_RANK,DIV_RANK,PO_WINS,PO_LOSSES,CONF_COUNT,DIV_COUNT,NBA_FINALS_APPEARANCE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,PF,STL,TOV,BLK,PTS,PTS_RANK,TEAM_ABBREVIATION,ADV_GP,ADV_W,ADV_L,ADV_W_PCT,ADV_MIN,ADV_E_OFF_RATING,ADV_OFF_RATING,ADV_E_DEF_RATING,ADV_DEF_RATING,ADV_E_NET_RATING,ADV_NET_RATING,ADV_AST_PCT,ADV_AST_TO,ADV_AST_RATIO,ADV_OREB_PCT,ADV_DREB_PCT,ADV_REB_PCT,ADV_TM_TOV_PCT,ADV_EFG_PCT,ADV_TS_PCT,ADV_E_PACE,ADV_PACE,ADV_PACE_PER40,ADV_POSS,ADV_PIE,ADV_GP_RANK,ADV_W_RANK,ADV_L_RANK,ADV_W_PCT_RANK,ADV_MIN_RANK,ADV_OFF_RATING_RANK,ADV_DEF_RATING_RANK,ADV_NET_RATING_RANK,ADV_AST_PCT_RANK,ADV_AST_TO_RANK,ADV_AST_RATIO_RANK,ADV_OREB_PCT_RANK,ADV_DREB_PCT_RANK,ADV_REB_PCT_RANK,ADV_TM_TOV_PCT_RANK,ADV_EFG_PCT_RANK,ADV_TS_PCT_RANK,ADV_PACE_RANK,ADV_PIE_RANK
1610612741,Chicago,Chicago Bulls,1966,81,33,48,0.407,0,4,0,3,,5,N/A,3565,0,0.0,0,0,0.0,0,2784,0.732,0,0,0,1827,2205,0,0,0,9167,9,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1967,82,29,53,0.354,0,4,1,4,,6,N/A,3488,0,0.0,0,0,0.0,0,2718,0.738,0,0,0,1527,2130,0,0,0,8982,12,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1968,82,33,49,0.402,0,5,0,0,,7,N/A,3355,0,0.0,0,0,0.0,0,2577,0.728,0,0,0,1597,2064,0,0,0,8587,14,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1969,82,39,43,0.476,0,3,1,4,,7,N/A,3607,0,0.0,0,0,0.0,0,2861,0.772,0,0,0,2133,1863,0,0,0,9423,10,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1970,82,51,31,0.622,3,2,3,4,9.0,4,N/A,3460,0,0.0,0,0,0.0,0,2721,0.79,0,0,0,2142,1797,0,0,0,9070,12,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1971,82,57,25,0.695,3,2,0,4,9.0,4,N/A,3539,0,0.0,0,0,0.0,0,2700,0.755,0,0,0,2087,1964,0,0,0,9117,6,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1972,82,51,31,0.622,3,2,3,4,9.0,4,N/A,3480,0,0.0,0,0,0.0,0,2073,0.759,0,0,0,2023,1881,0,0,0,8534,14,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1973,82,54,28,0.659,3,2,4,7,9.0,4,N/A,3292,0,0.0,0,0,0.0,0,2314,0.771,1143,2616,3759,1868,1874,764,1690,316,8368,12,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1974,82,47,35,0.573,2,1,7,6,9.0,4,N/A,3167,0,0.0,0,0,0.0,0,2203,0.777,1107,2786,3893,1840,1952,668,1482,379,8045,18,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1975,82,24,58,0.293,9,4,0,0,9.0,4,N/A,3106,0,0.0,0,0,0.0,0,2197,0.751,1375,2726,4101,1704,1977,627,1413,255,7863,18,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1976,82,44,38,0.537,5,2,1,2,11.0,6,N/A,3249,0,0.0,0,0,0.0,0,2159,0.747,1292,2705,3997,1989,1871,699,1552,364,8111,21,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1977,82,40,42,0.488,8,3,0,0,11.0,6,N/A,3330,0,0.0,0,0,0.0,0,2471,0.754,1248,2577,3825,2119,1930,665,1667,322,8523,20,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1978,82,31,51,0.378,11,5,0,0,11.0,5,N/A,3478,0,0.0,0,0,0.0,0,2184,0.747,1224,2544,3768,2169,1970,576,1813,324,8588,22,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1979,82,30,52,0.366,8,3,0,0,11.0,5,N/A,3362,0,0.0,70,0,0.0,0,2592,0.779,1115,2465,3580,2152,2146,704,1684,392,8813,17,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1980,82,45,37,0.549,5,2,2,4,11.0,6,N/A,3457,0,0.0,38,0,0.0,0,2563,0.774,1227,2475,3702,1925,2058,729,1672,514,8937,10,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1981,82,34,48,0.415,9,5,0,0,11.0,6,N/A,3369,0,0.0,54,0,0.0,0,2545,0.767,1125,2525,3650,2043,2008,580,1636,483,8743,15,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1982,82,28,54,0.341,9,4,0,0,11.0,6,N/A,3537,7373,0.48,45,209,0.215,1983,2690,0.737,1267,2527,3794,2086,2192,666,1743,400,9102,9,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1983,82,27,55,0.329,10,5,0,0,11.0,6,N/A,3305,6972,0.474,20,117,0.171,1871,2508,0.746,1141,2300,3441,2095,2196,687,1578,454,8501,20,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1984,82,38,44,0.463,7,3,1,3,11.0,6,N/A,3453,6909,0.5,29,161,0.18,1981,2526,0.784,1074,2366,3440,1992,2071,622,1463,468,8916,15,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1985,82,30,52,0.366,8,4,0,3,11.0,6,N/A,3476,7227,0.481,88,317,0.278,1922,2499,0.769,1280,2278,3558,2006,2166,609,1436,400,8962,13,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1986,82,40,42,0.488,8,5,0,3,11.0,6,N/A,3382,7155,0.473,78,299,0.261,1754,2254,0.778,1248,2400,3648,2143,1922,677,1257,438,8596,20,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1987,82,50,32,0.61,3,2,4,6,11.0,6,N/A,3434,7015,0.49,56,243,0.23,1685,2221,0.759,1170,2459,3629,2149,1849,712,1263,475,8609,19,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1988,82,47,35,0.573,6,5,9,8,12.0,6,N/A,3448,6968,0.495,174,530,0.328,1656,2106,0.786,1018,2453,3471,2213,1855,722,1327,376,8726,17,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1989,82,55,27,0.671,3,2,10,6,13.0,7,N/A,3531,7090,0.498,250,669,0.374,1665,2140,0.778,1075,2279,3354,2172,1906,814,1247,388,8977,9,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1990,82,61,21,0.744,1,1,15,2,13.0,7,LEAGUE CHAMPION,3632,7125,0.51,155,424,0.366,1605,2111,0.76,1148,2342,3490,2212,1751,822,1184,438,9024,7,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612741,Chicago,Chicago Bulls,1991,82,67,15,0.817,1,1,15,7,14.0,7,LEAGUE CHAMPION,3643,7168,0.508,138,454,0.304,1587,2132,0.744,1173,2439,3612,2279,1693,672,1088,480,9011,5,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
