TEAM_ID,TEAM_CITY,TEAM_NAME,YEAR,GP,WINS,LOSSES,WIN_PCT,CONF_RANK,DIV_RANK,PO_WINS,PO_LOSSES,CONF_COUNT,DIV_COUNT,NBA_FINALS_APPEARANCE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,PF,STL,TOV,BLK,PTS,PTS_RANK,TEAM_ABBREVIATION,ADV_GP,ADV_W,ADV_L,ADV_W_PCT,ADV_MIN,ADV_E_OFF_RATING,ADV_OFF_RATING,ADV_E_DEF_RATING,ADV_DEF_RATING,ADV_E_NET_RATING,ADV_NET_RATING,ADV_AST_PCT,ADV_AST_TO,ADV_AST_RATIO,ADV_OREB_PCT,ADV_DREB_PCT,ADV_REB_PCT,ADV_TM_TOV_PCT,ADV_EFG_PCT,ADV_TS_PCT,ADV_E_PACE,ADV_PACE,ADV_PACE_PER40,ADV_POSS,ADV_PIE,ADV_GP_RANK,ADV_W_RANK,ADV_L_RANK,ADV_W_PCT_RANK,ADV_MIN_RANK,ADV_OFF_RATING_RANK,ADV_DEF_RATING_RANK,ADV_NET_RATING_RANK,ADV_AST_PCT_RANK,ADV_AST_TO_RANK,ADV_AST_RATIO_RANK,ADV_OREB_PCT_RANK,ADV_DREB_PCT_RANK,ADV_REB_PCT_RANK,ADV_TM_TOV_PCT_RANK,ADV_EFG_PCT_RANK,ADV_TS_PCT_RANK,ADV_PACE_RANK,ADV_PIE_RANK
1610612755,Syracuse,Philadelphia 76ers,1949,64,51,13,0.797,0,1,6,5,,6,FINALS APPEARANCE,1869,0,0.0,0,0,0.0,0,2396,0.706,0,0,0,1473,1833,0,0,0,5429,6,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612755,Syracuse,Philadelphia 76ers,1950,66,32,34,0.485,0,4,4,3,,6,N/A,1884,0,0.0,0,0,0.0,0,2634,0.726,0,0,0,1493,1995,0,0,0,5680,5,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612755,Syracuse,Philadelphia 76ers,1951,66,40,26,0.606,0,1,3,4,,6,N/A,1894,0,0.0,0,0,0.0,0,2589,0.747,0,0,0,1373,1970,0,0,0,5721,2,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612755,Syracuse,Philadelphia 76ers,1952,71,47,24,0.662,0,2,0,2,,5,N/A,1942,0,0.0,0,0,0.0,0,2950,0.745,0,0,0,1459,2132,0,0,0,6081,2,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612755,Syracuse,Philadelphia 76ers,1953,72,42,30,0.583,0,2,9,4,,5,FINALS APPEARANCE,2054,0,0.0,0,0,0.0,0,2650,0.719,0,0,0,1541,1852,0,0,0,6013,2,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612755,Syracuse,Philadelphia 76ers,1954,72,43,29,0.597,0,1,7,4,,5,LEAGUE CHAMPION,2360,0,0.0,0,0,0.0,0,2450,0.75,0,0,0,1778,1658,0,0,0,6557,6,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612755,Syracuse,Philadelphia 76ers,1955,72,35,37,0.486,0,3,4,4,,5,N/A,2466,0,0.0,0,0,0.0,0,2703,0.756,0,0,0,1710,1783,0,0,0,6976,5,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612755,Syracuse,Philadelphia 76ers,1956,72,38,34,0.528,0,2,2,3,,4,N/A,2550,0,0.0,0,0,0.0,0,2613,0.794,0,0,0,1282,1809,0,0,0,7175,5,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612755,Syracuse,Philadelphia 76ers,1957,72,41,31,0.569,0,2,1,2,,4,N/A,2823,0,0.0,0,0,0.0,0,2617,0.793,0,0,0,1298,1820,0,0,0,7721,4,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612755,Syracuse,Philadelphia 76ers,1958,72,35,37,0.486,0,3,5,4,,4,N/A,3050,0,0.0,0,0,0.0,0,2642,0.774,0,0,0,1340,1961,0,0,0,8146,2,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
