TEAM_ID,TEAM_CITY,TEAM_NAME,YEAR,GP,WINS,LOSSES,WIN_PCT,CONF_RANK,DIV_RANK,PO_WINS,PO_LOSSES,CONF_COUNT,DIV_COUNT,NBA_FINALS_APPEARANCE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,PF,STL,TOV,BLK,PTS,PTS_RANK,TEAM_ABBREVIATION,ADV_GP,ADV_W,ADV_L,ADV_W_PCT,ADV_MIN,ADV_E_OFF_RATING,ADV_OFF_RATING,ADV_E_DEF_RATING,ADV_DEF_RATING,ADV_E_NET_RATING,ADV_NET_RATING,ADV_AST_PCT,ADV_AST_TO,ADV_AST_RATIO,ADV_OREB_PCT,ADV_DREB_PCT,ADV_REB_PCT,ADV_TM_TOV_PCT,ADV_EFG_PCT,ADV_TS_PCT,ADV_E_PACE,ADV_PACE,ADV_PACE_PER40,ADV_POSS,ADV_PIE,ADV_GP_RANK,ADV_W_RANK,ADV_L_RANK,ADV_W_PCT_RANK,ADV_MIN_RANK,ADV_OFF_RATING_RANK,ADV_DEF_RATING_RANK,ADV_NET_RATING_RANK,ADV_AST_PCT_RANK,ADV_AST_TO_RANK,ADV_AST_RATIO_RANK,ADV_OREB_PCT_RANK,ADV_DREB_PCT_RANK,ADV_REB_PCT_RANK,ADV_TM_TOV_PCT_RANK,ADV_EFG_PCT_RANK,ADV_TS_PCT_RANK,ADV_PACE_RANK,ADV_PIE_RANK
1610612746,Buffalo,Los Angeles Clippers,1970,82,22,60,0.268,7,4,0,0,8,4,N/A,3424,0,0.0,0,0,0.0,0,2504,0.721,0,0,0,1962,2232,0,0,0,8653,16,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612746,Buffalo,Los Angeles Clippers,1971,82,22,60,0.268,8,4,0,0,8,4,N/A,3409,0,0.0,0,0,0.0,0,2219,0.698,0,0,0,1759,2110,0,0,0,8367,17,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612746,Buffalo,Los Angeles Clippers,1972,82,21,61,0.256,7,3,0,0,8,4,N/A,3536,0,0.0,0,0,0.0,0,1966,0.712,0,0,0,2218,2034,0,0,0,8471,16,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612746,Buffalo,Los Angeles Clippers,1973,82,42,40,0.512,4,3,2,4,8,4,N/A,3728,0,0.0,0,0,0.0,0,2221,0.765,1150,2830,3980,2165,1875,786,1828,600,9155,1,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612746,Buffalo,Los Angeles Clippers,1974,82,49,33,0.598,3,2,3,4,9,4,N/A,3552,0,0.0,0,0,0.0,0,2224,0.78,1108,2735,3843,2063,1879,718,1710,456,8839,2,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612746,Buffalo,Los Angeles Clippers,1975,82,46,36,0.561,4,2,4,5,9,4,N/A,3481,0,0.0,0,0,0.0,0,2368,0.774,1002,2719,3721,2112,2017,720,1743,366,8795,2,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612746,Buffalo,Los Angeles Clippers,1976,82,30,52,0.366,10,4,0,0,11,5,N/A,3366,0,0.0,0,0,0.0,0,2492,0.754,1213,2623,3836,1883,1842,683,1699,392,8612,14,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612746,Buffalo,Los Angeles Clippers,1977,82,27,55,0.329,10,4,0,0,11,5,N/A,3413,0,0.0,0,0,0.0,0,2314,0.781,1083,2538,3621,1975,2017,650,1575,327,8634,17,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612746,San Diego,Los Angeles Clippers,1978,82,43,39,0.524,7,5,0,0,11,6,N/A,3721,0,0.0,0,0,0.0,0,2471,0.743,1392,2413,3805,1539,2127,703,1623,392,9278,6,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612746,San Diego,Los Angeles Clippers,1979,82,35,47,0.427,7,5,0,0,11,6,N/A,3524,0,0.0,177,0,0.0,0,2167,0.736,1294,2308,3602,1688,1896,664,1443,288,8820,16,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
